hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,0,210,2017,August,33,14,1,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,206.88,1,3
City Hotel,0,21,2015,September,37,7,1,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,139.2,0,2
Resort Hotel,1,148,2017,July,28,14,2,3,3,1.0,0,HB,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,311.0,0,1
City Hotel,0,429,2016,September,39,23,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,330,Transient-Party,65.0,0,0
City Hotel,0,19,2017,February,6,11,2,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,90.71,0,0
City Hotel,0,1,2015,August,34,20,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,113.6,0,2
City Hotel,0,111,2017,April,14,5,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1
City Hotel,0,31,2016,August,33,10,0,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,141.55,0,1
City Hotel,0,45,2016,January,3,16,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,60.0,0,0
City Hotel,0,140,2017,April,17,28,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119.0,,0,Transient-Party,130.0,0,1
City Hotel,0,0,2016,February,9,23,0,4,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.0,0,1
City Hotel,0,4,2016,April,17,21,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,103.18,0,1
Resort Hotel,0,1,2015,December,51,18,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,48.0,0,2
City Hotel,0,46,2016,August,34,14,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.9,0,2
Resort Hotel,0,51,2016,November,47,13,2,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,52.4,0,1
City Hotel,1,25,2017,April,17,27,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.0,0,1
City Hotel,0,214,2016,September,40,30,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.9,0,2
City Hotel,0,29,2016,December,52,19,1,3,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,0
City Hotel,1,147,2016,October,44,24,2,5,3,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,178.59,0,0
City Hotel,0,18,2016,March,11,9,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.0,0,1
Resort Hotel,0,170,2016,December,52,22,4,9,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,45.69,1,2
City Hotel,0,5,2016,November,49,27,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.89,0,1
City Hotel,0,65,2016,September,37,9,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.4,0,1
Resort Hotel,0,90,2015,December,53,28,1,4,2,0.0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,125.51,1,0
City Hotel,0,12,2015,October,41,4,1,0,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,3.0,,0,Transient-Party,72.0,0,0
City Hotel,0,102,2017,May,18,6,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,1
City Hotel,1,41,2016,September,37,5,1,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,174.0,0,0
City Hotel,0,18,2016,July,27,1,1,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,187.0,0,3
City Hotel,0,110,2015,December,50,9,0,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,69,Transient-Party,70.0,0,0
Resort Hotel,0,0,2017,May,18,5,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,70.0,0,0
City Hotel,1,40,2016,August,33,12,0,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,4,No Deposit,9.0,,0,Transient,207.9,0,1
City Hotel,0,58,2017,April,15,9,2,0,3,0.0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,196.2,0,4
City Hotel,0,83,2017,April,13,1,2,1,2,0.0,0,BB,Direct,Direct,0,0,0,B,B,1,No Deposit,14.0,,0,Transient-Party,98.55,0,0
City Hotel,1,165,2016,August,33,13,2,5,3,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,137.34,0,0
City Hotel,0,282,2016,June,24,9,0,3,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,48,Transient-Party,73.33,0,1
City Hotel,1,10,2017,January,2,12,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,71.19,0,1
City Hotel,1,18,2016,September,38,15,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,174.0,0,0
City Hotel,0,174,2016,September,37,6,0,5,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,44.0,,0,Transient-Party,111.0,0,0
City Hotel,0,1,2016,August,34,20,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,155.0,,0,Transient,159.0,0,0
City Hotel,0,30,2016,April,16,12,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,,0,Transient,75.6,0,0
City Hotel,0,24,2015,October,43,19,1,4,3,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,28.0,,0,Group,105.0,0,0
City Hotel,0,10,2016,November,45,4,2,2,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,114.85,0,0
City Hotel,0,19,2016,August,33,10,0,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,204.0,0,1
City Hotel,0,202,2017,August,34,26,2,2,1,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0
City Hotel,1,177,2017,June,26,26,1,2,3,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,153.0,0,2
City Hotel,1,8,2016,November,48,24,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.67,0,2
City Hotel,0,4,2016,August,36,29,1,1,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,80.0,0,0
City Hotel,1,154,2017,July,26,1,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,116.1,0,0
City Hotel,0,37,2016,November,46,9,0,4,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,125.57,0,1
City Hotel,0,4,2016,November,47,19,2,5,2,0.0,1,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,99.51,0,2
City Hotel,0,112,2016,July,28,7,2,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient-Party,72.25,0,1
City Hotel,0,21,2016,December,53,29,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,131.35,0,1
City Hotel,0,192,2016,October,43,21,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,,0,Transient-Party,95.0,0,0
City Hotel,1,183,2016,October,42,11,0,1,1,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.1,0,0
City Hotel,0,59,2016,November,46,12,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,28.0,,0,Transient,75.0,0,0
City Hotel,0,44,2016,April,17,23,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,24.0,,0,Transient-Party,95.0,0,1
City Hotel,1,58,2016,June,27,28,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,131.4,0,0
City Hotel,0,32,2016,October,41,2,2,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,83.0,,0,Transient,152.98,0,0
Resort Hotel,1,47,2016,November,47,16,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,37.8,0,0
City Hotel,0,150,2016,June,25,16,0,3,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,,0,Transient-Party,90.0,0,1
Resort Hotel,1,168,2017,March,11,14,0,5,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,37.8,0,1
City Hotel,0,26,2017,February,5,4,2,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,108.8,0,2
City Hotel,0,31,2016,October,41,2,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,,0,Transient,104.64,0,0
City Hotel,1,72,2016,April,17,18,1,0,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.5,0,1
City Hotel,0,126,2017,April,14,8,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,8.0,,0,Transient,118.99,0,0
City Hotel,1,65,2017,March,12,23,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,133.2,0,0
City Hotel,0,57,2016,December,53,30,1,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,314.1,0,0
City Hotel,0,97,2015,October,43,19,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,7.0,,0,Transient-Party,68.65,0,2
City Hotel,0,160,2016,August,33,8,2,5,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient-Party,138.55,0,0
City Hotel,1,87,2015,September,37,11,0,2,1,0.0,0,BB,Groups,Corporate,0,0,0,A,A,0,Non Refund,,,0,Transient,100.0,0,0
City Hotel,0,152,2016,August,32,6,2,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,149.25,1,1
Resort Hotel,0,82,2016,April,16,16,2,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,73.76,1,1
City Hotel,0,11,2015,December,52,25,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,80.41,0,0
Resort Hotel,0,14,2017,January,2,8,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,48.0,0,1
City Hotel,1,120,2017,June,25,18,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.71,0,1
City Hotel,1,279,2017,January,3,20,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,77.35,0,1
City Hotel,0,17,2017,March,12,23,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,1
City Hotel,0,1,2017,August,32,12,0,1,3,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,240.0,0,2
City Hotel,0,35,2016,May,21,21,2,2,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,129.2,0,0
City Hotel,0,95,2017,April,17,23,2,3,3,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,115.0,0,0
Resort Hotel,0,56,2017,January,1,5,2,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,34.0,0,0
Resort Hotel,0,207,2015,September,39,26,1,1,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,208.0,,0,Transient-Party,64.0,0,1
City Hotel,0,76,2016,May,20,8,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,90.95,0,1
Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0
Resort Hotel,0,17,2016,August,33,9,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,227.67,0,1
City Hotel,0,190,2016,August,33,8,1,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,121.5,0,1
Resort Hotel,0,223,2017,May,19,7,4,10,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,163.0,,0,Transient,62.48,0,2
City Hotel,0,6,2015,October,43,18,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Contract,136.0,0,1
City Hotel,0,32,2016,November,46,10,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,91.05,0,1
Resort Hotel,0,109,2016,April,17,23,1,1,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,62.05,0,0
City Hotel,0,150,2017,April,16,19,1,4,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,152.1,0,0
City Hotel,0,33,2015,September,38,16,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,85.5,0,2
City Hotel,1,275,2016,October,40,1,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,106.2,0,0
Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient-Party,73.8,1,1
City Hotel,1,264,2017,August,32,12,2,5,2,1.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,167.85,0,0
City Hotel,0,4,2016,December,49,2,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,93.8,0,0
City Hotel,0,24,2016,March,11,12,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,71.46,0,1
City Hotel,1,86,2016,October,43,22,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,121.14,0,1
City Hotel,0,49,2016,May,20,9,1,4,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,170.1,1,1
Resort Hotel,0,48,2017,March,12,23,2,5,1,0.0,0,Undefined,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,,0,Transient,47.0,0,0
City Hotel,0,335,2016,October,42,13,0,3,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,0,Transient-Party,55.33,0,0
City Hotel,0,249,2016,December,53,27,0,5,2,0.0,0,SC,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,159.0,,0,Transient,120.55,0,0
City Hotel,1,217,2016,August,33,7,2,5,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,167.95,0,0
City Hotel,0,19,2016,February,8,18,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7.0,,0,Transient,82.83,0,0
City Hotel,0,174,2017,March,10,5,2,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,90.0,0,1
City Hotel,0,16,2017,February,6,5,2,1,3,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,150.0,0,0
City Hotel,1,43,2017,April,15,10,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.0,0,0
Resort Hotel,0,21,2016,December,50,7,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0,Transient,60.0,1,1
City Hotel,0,135,2017,May,21,26,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,111.0,0,1
City Hotel,0,140,2016,July,32,31,2,5,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient-Party,132.48,0,0
City Hotel,0,51,2016,November,46,9,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0
City Hotel,0,111,2016,April,15,4,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,82.45,0,1
City Hotel,0,36,2017,March,13,26,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,74.94,0,0
City Hotel,0,197,2016,December,52,21,1,4,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,3.0,,0,Transient-Party,113.4,0,0
Resort Hotel,0,75,2016,August,34,20,2,1,2,0.0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,203.0,0,1
City Hotel,0,80,2016,December,50,5,1,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient-Party,75.0,0,1
City Hotel,0,1,2017,January,2,11,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.5,0,1
City Hotel,0,146,2017,May,21,25,0,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,198.0,0,0
City Hotel,0,178,2016,October,44,24,1,3,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,173.0,,0,Transient,106.25,0,1
City Hotel,0,37,2016,February,7,8,1,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.5,1,1
