hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
City Hotel,0,2,2016,March,13,23,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,136.0,0,1
Resort Hotel,0,0,2016,November,47,14,1,0,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,60.0,0,1
Resort Hotel,0,25,2015,July,30,19,2,4,2,1.0,0,HB,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,242.0,,0,Transient,201.05,0,2
City Hotel,0,205,2016,July,30,21,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,86.63,0,0
City Hotel,0,12,2017,April,16,17,1,3,1,0.0,0,BB,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,120.0,0,1
City Hotel,1,11,2016,September,37,5,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.0,0,0
City Hotel,0,9,2016,August,34,17,0,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,89.0,,0,Transient,149.0,0,0
City Hotel,1,44,2017,February,8,25,2,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.33,0,0
City Hotel,0,128,2016,May,19,5,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient-Party,104.18,0,0
Resort Hotel,1,88,2017,August,32,7,1,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,262.0,0,0
City Hotel,0,5,2015,October,43,19,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Contract,123.0,1,1
City Hotel,0,46,2015,August,34,17,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,1,34,2016,August,34,15,1,3,2,1.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,194.85,0,0
City Hotel,0,50,2015,August,35,25,0,4,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,0,53,2015,August,35,24,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
Resort Hotel,0,8,2016,November,47,14,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,348.0,,0,Transient,48.0,0,0
City Hotel,0,2,2017,August,34,24,0,1,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,147.0,,0,Transient-Party,130.0,0,0
City Hotel,0,163,2016,October,41,5,0,3,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,100.8,0,0
City Hotel,0,43,2016,March,13,24,1,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,186.4,0,1
City Hotel,0,2,2016,August,34,15,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,169.33,0,0
Resort Hotel,0,47,2015,October,43,19,1,4,2,0.0,0,HB,Groups,Direct,0,0,0,A,A,0,No Deposit,,,47,Transient-Party,76.8,0,0
City Hotel,0,7,2015,September,38,16,0,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13.0,,0,Contract,113.6,0,0
City Hotel,0,5,2016,June,26,22,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,122.0,0,1
City Hotel,1,74,2016,June,25,15,0,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,186.3,0,0
City Hotel,0,61,2015,September,36,5,2,2,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,60.0,0,0
Resort Hotel,1,27,2017,August,35,28,1,4,2,2.0,0,HB,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,341.0,0,0
City Hotel,0,27,2016,February,8,18,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.0,0,1
Resort Hotel,0,182,2016,June,27,27,1,5,2,1.0,0,BB,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,93.0,1,2
Resort Hotel,0,12,2017,February,8,25,2,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient-Party,97.0,0,1
City Hotel,0,5,2017,February,8,25,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,E,F,0,No Deposit,14.0,,0,Transient,167.0,1,1
Resort Hotel,0,100,2015,August,34,17,3,8,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,,0,Transient,87.9,0,1
Resort Hotel,1,54,2017,May,18,4,0,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,165.0,0,0
Resort Hotel,1,13,2016,June,26,24,0,2,3,1.0,0,BB,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,194.0,0,0
City Hotel,0,8,2017,March,12,22,0,1,1,0.0,0,BB,Corporate,Corporate,1,0,2,D,D,0,No Deposit,,174.0,0,Transient,95.0,0,0
City Hotel,0,28,2017,April,17,29,1,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,124.0,0,1
Resort Hotel,0,21,2015,November,48,24,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,38.4,1,2
City Hotel,0,18,2017,July,30,27,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,169.0,0,1
Resort Hotel,0,139,2016,July,30,17,2,5,2,1.0,0,BB,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,203.86,1,1
City Hotel,0,1,2016,November,46,8,0,1,1,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,362.0,0,Transient,161.88,0,0
City Hotel,1,282,2016,December,53,29,1,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.6,0,0
Resort Hotel,1,13,2017,April,17,29,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,108.0,0,0
City Hotel,0,88,2016,December,50,6,0,5,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,140.0,0,1
Resort Hotel,0,27,2015,September,36,1,2,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0,Transient-Party,114.19,0,1
City Hotel,0,17,2016,August,35,22,1,1,2,2.0,0,BB,Direct,Direct,0,0,0,F,F,0,No Deposit,14.0,,0,Transient,184.45,0,0
Resort Hotel,0,0,2016,April,15,5,0,1,1,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,56.0,0,0
City Hotel,0,8,2015,October,44,31,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,0,63,2017,May,20,17,0,1,1,0.0,0,BB,Corporate,Corporate,1,0,1,A,E,1,No Deposit,,150.0,0,Transient,95.0,0,1
City Hotel,0,4,2016,October,44,25,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,104.0,0,0
City Hotel,0,34,2015,August,32,5,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,1,137,2016,August,33,8,1,3,3,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,198.0,0,0
City Hotel,0,117,2016,May,19,6,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient-Party,114.3,0,1
City Hotel,0,1,2016,February,8,15,1,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,82.4,1,1
Resort Hotel,1,35,2017,August,35,28,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,230.0,0,1
City Hotel,0,55,2015,September,37,6,2,0,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,75.0,0,0
City Hotel,0,55,2015,August,35,26,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,0,120,2016,August,33,9,0,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,127.8,0,1
City Hotel,0,51,2016,July,28,9,2,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,154.35,0,1
Resort Hotel,0,7,2016,June,26,25,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,129.0,1,1
City Hotel,0,1,2017,May,18,1,1,0,2,0.0,0,BB,Direct,Direct,0,0,0,A,C,0,No Deposit,,,0,Transient,160.0,0,0
City Hotel,1,114,2017,August,33,15,0,4,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,195.0,0,0
City Hotel,0,79,2015,October,41,10,1,1,2,1.0,0,BB,Groups,TA/TO,0,0,0,A,E,1,No Deposit,1.0,,0,Transient-Party,62.0,0,1
City Hotel,0,3,2015,December,53,27,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,81.3,1,1
Resort Hotel,0,17,2016,December,50,4,2,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,96.0,1,1
City Hotel,0,19,2017,January,2,13,2,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Transient,122.88,0,2
City Hotel,0,25,2015,July,31,27,1,1,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,0.0,0,0
Resort Hotel,1,254,2017,July,31,31,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,192.0,0,0
Resort Hotel,0,40,2017,July,31,30,2,3,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,204.0,0,2
Resort Hotel,0,63,2015,October,41,9,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,43.12,0,2
Resort Hotel,1,123,2017,January,3,20,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,37.8,0,2
City Hotel,0,232,2016,December,53,28,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.45,0,2
City Hotel,0,40,2015,August,33,15,2,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
Resort Hotel,0,1,2016,July,30,18,1,1,2,0.0,1,HB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,191.0,0,1
City Hotel,0,0,2017,January,2,9,1,1,1,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,62.0,0,Transient,80.0,0,1
City Hotel,0,25,2015,July,31,27,1,1,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0
City Hotel,0,1,2017,February,8,25,1,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.0,0,1
City Hotel,1,49,2016,November,46,7,1,2,1,0.0,0,SC,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,161.1,0,0
City Hotel,0,64,2017,July,30,26,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,104.0,0,0
Resort Hotel,0,2,2017,June,22,1,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,85.0,0,0
Resort Hotel,0,46,2015,December,52,20,2,0,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,,0,Transient-Party,26.0,0,0
City Hotel,1,5,2015,December,53,29,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,111.0,0,0
City Hotel,0,1,2016,February,7,11,0,1,1,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,80.0,0,0
Resort Hotel,0,1,2016,January,4,18,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1
Resort Hotel,1,9,2016,July,32,31,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,209.0,0,0
City Hotel,0,7,2017,July,29,17,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1
Resort Hotel,0,36,2015,November,47,20,0,2,2,0.0,0,FB,Groups,TA/TO,0,0,0,A,C,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0
City Hotel,0,0,2015,September,37,8,0,1,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13.0,,0,Contract,91.2,0,0
Resort Hotel,0,66,2017,April,13,1,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,79.0,1,1
Resort Hotel,1,127,2016,October,43,19,0,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,130.0,0,0
City Hotel,0,55,2015,September,37,6,2,0,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,75.0,0,0
City Hotel,0,95,2016,July,29,15,2,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,83.0,,0,Transient,79.56,0,0
Resort Hotel,0,3,2016,October,43,20,0,1,1,0.0,0,BB,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,458.0,0,Transient,50.0,0,0
Resort Hotel,0,22,2016,December,49,1,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,60.0,0,1
Resort Hotel,1,242,2017,August,31,1,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,153.75,0,0
City Hotel,0,160,2016,August,35,22,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,114.5,0,0
City Hotel,1,113,2016,December,50,6,0,4,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.3,0,3
City Hotel,0,48,2017,February,8,22,0,2,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,1
City Hotel,0,15,2016,February,7,12,1,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,83.0,,0,Transient,111.8,1,0
Resort Hotel,0,37,2016,July,31,27,0,3,2,0.0,0,BB,Direct,Direct,0,0,0,F,G,0,No Deposit,250.0,,0,Transient,231.0,1,0
Resort Hotel,0,3,2015,July,29,17,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,125.5,0,1
City Hotel,0,30,2016,August,32,5,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.9,1,1
Resort Hotel,1,78,2015,October,41,9,1,2,2,0.0,0,FB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,134.0,,0,Transient,92.0,0,0
City Hotel,1,6,2016,November,47,17,2,5,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.69,0,0
City Hotel,0,100,2015,October,44,31,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
Resort Hotel,0,14,2017,July,27,8,2,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,226.0,1,1
City Hotel,1,12,2017,June,23,6,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1
City Hotel,0,10,2016,October,44,29,1,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1
Resort Hotel,0,122,2016,August,32,4,3,8,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,221.0,0,0
City Hotel,0,17,2015,December,53,28,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,106.0,1,2
Resort Hotel,0,39,2016,August,33,11,0,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,216.5,0,1
Resort Hotel,0,222,2015,September,38,14,1,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,D,0,No Deposit,68.0,,0,Transient,80.0,0,0
Resort Hotel,0,6,2015,October,44,30,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,54.0,1,0
City Hotel,0,76,2017,May,19,13,1,1,2,2.0,0,BB,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,,0,Transient,265.0,0,0
Resort Hotel,0,4,2016,January,4,18,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,2
Resort Hotel,0,0,2017,May,21,23,0,1,1,0.0,0,BB,Direct,TA/TO,1,0,3,A,A,0,No Deposit,250.0,,0,Transient,80.0,0,3
City Hotel,1,119,2016,May,19,6,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,94.5,0,0
City Hotel,1,45,2016,March,13,23,0,2,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,101.7,0,0
Resort Hotel,0,5,2016,March,13,22,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1
City Hotel,0,36,2015,August,32,7,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,0,46,2015,August,34,17,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
Resort Hotel,0,40,2016,September,39,19,1,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,112.0,0,1
City Hotel,0,61,2015,September,36,5,2,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,62.0,0,0
Resort Hotel,0,136,2016,March,13,24,1,3,2,0.0,0,SC,Offline TA/TO,TA/TO,0,0,0,A,I,1,No Deposit,387.0,,0,Transient-Party,0.0,0,0
City Hotel,0,56,2017,April,15,10,1,2,2,1.0,0,HB,Direct,Direct,0,0,0,A,D,1,No Deposit,14.0,,0,Transient,195.0,1,3
City Hotel,0,58,2016,June,24,10,1,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,158.53,0,2
City Hotel,1,104,2015,August,36,30,2,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,90.0,0,0
Resort Hotel,0,93,2015,August,33,15,2,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient,107.0,0,0
Resort Hotel,0,38,2017,March,13,31,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,65.0,0,1
Resort Hotel,0,205,2016,September,37,10,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,144.14,1,1
Resort Hotel,0,30,2017,August,34,21,1,0,2,0.0,0,BB,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,299.0,1,1
Resort Hotel,1,153,2017,July,27,4,0,5,2,2.0,0,HB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,242.0,0,0
Resort Hotel,0,0,2015,December,49,1,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,48.0,0,1
City Hotel,0,10,2015,September,36,5,2,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Contract,110.17,0,2
Resort Hotel,0,59,2017,August,34,26,2,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,230.0,0,4
Resort Hotel,0,1,2015,August,34,19,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,A,E,3,No Deposit,240.0,,0,Transient,153.0,0,2
Resort Hotel,0,1,2015,December,49,5,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,30.0,0,0
Resort Hotel,0,1,2015,November,48,28,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,43.0,0,0
City Hotel,0,29,2017,April,17,28,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,115.0,0,2
Resort Hotel,0,9,2015,December,49,3,0,1,1,0.0,0,BB,Groups,Corporate,0,0,0,A,D,0,No Deposit,,343.0,0,Transient-Party,36.0,0,0
City Hotel,1,63,2017,April,14,8,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0
City Hotel,0,4,2017,January,2,10,0,2,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,405.0,0,Transient-Party,70.0,0,0
Resort Hotel,0,212,2016,August,35,24,0,4,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,1,No Deposit,,395.0,0,Transient,119.0,0,2
Resort Hotel,1,20,2016,November,47,19,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,0
City Hotel,0,79,2016,August,36,28,2,3,2,2.0,0,HB,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,236.0,1,2
City Hotel,0,114,2017,February,7,15,0,4,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,242.0,0,Transient-Party,78.0,0,0
