hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,0,361,2017,May,20,14,2,5,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Contract,80.85,0,3
Resort Hotel,0,4,2017,June,23,9,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,78.0,0,0
Resort Hotel,0,0,2017,July,28,9,2,1,2,0.0,0,BB,Online TA,Direct,1,0,2,E,E,0,No Deposit,240.0,,0,Transient,145.0,0,1
City Hotel,1,59,2016,September,39,24,1,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,168.3,0,0
City Hotel,0,8,2015,October,44,28,0,2,1,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,109.0,0,0
City Hotel,0,90,2017,May,19,10,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,83.0,,0,Transient,129.6,0,0
City Hotel,0,30,2016,May,21,18,0,2,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,129.2,0,1
Resort Hotel,1,13,2017,February,8,19,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,52.0,0,0
Resort Hotel,1,175,2017,July,30,23,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,198.0,0,0
City Hotel,0,172,2016,May,22,22,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,88.7,0,1
Resort Hotel,0,63,2016,August,34,17,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,209.29,0,2
Resort Hotel,0,78,2015,August,32,2,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,101.65,0,0
Resort Hotel,0,14,2017,May,21,23,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,101.33,0,1
Resort Hotel,0,147,2016,May,21,21,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,81.2,0,2
Resort Hotel,0,42,2016,August,35,23,0,5,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,40.0,,0,Transient,151.0,0,0
Resort Hotel,0,27,2016,October,43,16,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,40.0,0,0
City Hotel,0,207,2017,February,8,24,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,1
Resort Hotel,1,77,2016,August,35,26,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,182.33,0,0
City Hotel,0,95,2017,May,19,8,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1
Resort Hotel,0,75,2017,April,16,22,2,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,78.85,0,0
City Hotel,0,82,2016,August,34,14,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,112.1,0,1
Resort Hotel,0,115,2017,February,7,16,2,5,2,2.0,0,HB,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,314.0,,0,Transient,77.85,0,0
Resort Hotel,0,146,2015,October,43,19,2,5,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.43,0,2
City Hotel,0,1,2016,September,36,1,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,149.0,0,1
City Hotel,0,48,2017,March,11,16,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,72.0,0,0
Resort Hotel,0,228,2017,May,18,5,2,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,81.0,0,2
Resort Hotel,0,10,2017,August,32,11,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,137.0,0,3
Resort Hotel,0,78,2017,February,8,22,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,38.04,0,1
City Hotel,0,245,2017,July,30,29,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,80.1,0,0
City Hotel,1,230,2016,September,38,12,1,3,2,0.0,0,BB,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,,0,Transient,109.65,0,1
Resort Hotel,0,15,2017,March,12,20,1,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,,0,Transient,60.0,0,0
Resort Hotel,0,24,2017,February,8,19,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,40.0,,0,Contract,34.0,0,0
Resort Hotel,0,41,2016,February,9,25,0,3,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95.0,,0,Transient,38.0,0,0
Resort Hotel,1,155,2016,August,33,10,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,240.0,0,0
City Hotel,0,251,2017,May,21,27,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,125.1,0,1
City Hotel,0,179,2016,August,35,22,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,114.3,0,0
Resort Hotel,0,221,2017,April,18,30,2,5,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,C,1,No Deposit,,,0,Transient-Party,73.43,0,0
City Hotel,1,29,2016,September,39,18,2,0,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,122.55,0,0
Resort Hotel,0,328,2016,June,25,12,4,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,62.48,0,0
Resort Hotel,1,48,2016,November,47,14,3,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,55.8,0,3
Resort Hotel,0,224,2016,May,22,25,1,4,2,0.0,0,BB,Groups,Direct,0,0,0,A,C,1,No Deposit,,223.0,0,Transient-Party,66.0,0,0
Resort Hotel,0,149,2017,March,12,25,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,44.97,0,1
Resort Hotel,0,164,2015,July,31,30,4,10,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,143.0,,0,Contract,112.63,0,1
City Hotel,0,37,2016,January,5,28,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,58.37,0,1
City Hotel,1,160,2016,July,29,14,0,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,137.7,0,0
Resort Hotel,1,288,2017,May,19,10,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,72.0,0,1
Resort Hotel,0,121,2016,May,21,19,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,37.4,0,0
City Hotel,0,128,2017,July,29,21,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,138.0,0,0
City Hotel,1,36,2016,April,18,27,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.1,0,0
City Hotel,0,53,2016,November,45,4,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,1
Resort Hotel,0,55,2015,October,40,1,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,243.0,,0,Contract,39.68,0,2
Resort Hotel,0,0,2016,February,7,10,0,3,2,0.0,0,BB,Online TA,TA/TO,1,0,0,A,D,3,No Deposit,,,0,Transient-Party,55.0,1,0
Resort Hotel,0,114,2016,May,21,19,2,5,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,44.45,0,0
Resort Hotel,1,277,2015,October,41,6,2,5,2,0.0,0,HB,Groups,Direct,0,1,0,D,D,0,No Deposit,273.0,,0,Transient-Party,67.31,0,0
Resort Hotel,1,36,2017,January,1,2,3,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,42.0,0,2
City Hotel,0,115,2017,June,25,23,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9.0,,0,Transient,108.0,0,2
Resort Hotel,1,127,2016,August,34,16,2,7,2,1.0,0,BB,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,,0,Transient,216.5,0,0
Resort Hotel,0,256,2017,June,23,9,4,10,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,71.18,0,1
Resort Hotel,0,4,2017,January,2,14,2,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,42.0,0,1
City Hotel,0,51,2016,September,36,3,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,96.3,0,1
Resort Hotel,0,185,2016,July,29,14,2,5,3,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,143.0,,0,Transient,154.79,0,1
City Hotel,0,274,2016,July,32,31,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,96.5,0,1
Resort Hotel,0,124,2015,November,47,21,0,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,241.0,,0,Transient,54.05,0,1
Resort Hotel,0,48,2016,November,47,16,1,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,37.8,0,2
Resort Hotel,1,307,2017,June,24,17,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,93.6,0,2
Resort Hotel,0,56,2015,September,36,3,2,8,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Contract,79.5,0,1
City Hotel,0,100,2016,May,19,1,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,105.3,0,1
City Hotel,0,1,2017,January,3,17,1,5,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,113.0,0,0
Resort Hotel,0,367,2016,August,35,21,4,10,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,2.0,,0,Transient,70.0,0,1
Resort Hotel,1,167,2017,July,28,15,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,152.86,0,0
City Hotel,0,192,2016,June,26,24,0,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0
City Hotel,1,301,2017,June,25,19,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.9,0,2
City Hotel,0,201,2017,August,33,16,2,6,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,80.1,0,0
Resort Hotel,0,165,2015,September,37,11,3,7,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,51.75,0,0
Resort Hotel,0,57,2016,November,48,24,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,63.8,1,1
Resort Hotel,1,237,2017,August,34,24,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,153.75,0,1
City Hotel,0,2,2017,February,8,23,0,1,1,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,73.0,0,Transient-Party,65.0,0,0
City Hotel,0,212,2016,May,23,30,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,84.31,0,0
Resort Hotel,0,277,2015,October,41,6,2,5,1,0.0,0,HB,Groups,Direct,0,0,0,D,D,0,No Deposit,273.0,,0,Transient-Party,50.16,0,0
Resort Hotel,0,134,2017,May,18,3,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,251.0,,0,Transient-Party,62.0,0,1
Resort Hotel,0,255,2017,June,24,15,4,10,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,,0,Transient,59.4,0,0
Resort Hotel,0,312,2017,June,22,3,4,10,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,68.4,0,0
Resort Hotel,0,203,2017,May,21,25,0,3,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,48.0,0,0
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,40.75,0,0
Resort Hotel,0,8,2016,July,31,29,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,214.0,0,1
City Hotel,0,103,2017,June,24,15,0,3,3,0.0,0,BB,Direct,Direct,0,0,0,F,F,1,No Deposit,14.0,,0,Transient,271.67,0,1
Resort Hotel,0,166,2017,April,15,10,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,36.55,0,1
City Hotel,0,102,2017,March,10,9,0,3,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.2,0,0
City Hotel,1,231,2015,September,37,10,1,3,2,0.0,0,BB,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0,Transient,89.25,0,0
Resort Hotel,0,195,2017,March,10,5,4,6,2,0.0,0,BB,Groups,TA/TO,0,0,0,D,D,0,No Deposit,273.0,,0,Transient-Party,64.28,0,0
City Hotel,0,261,2016,October,42,13,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,22.0,,0,Transient-Party,90.95,0,2
City Hotel,0,167,2016,July,28,6,0,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,80.75,0,1
Resort Hotel,0,190,2015,August,32,4,2,8,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Contract,110.7,0,1
Resort Hotel,1,288,2017,June,24,14,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,80.1,0,1
City Hotel,1,31,2016,May,22,22,2,0,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.1,0,0
City Hotel,0,12,2016,January,3,10,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,72.96,0,0
Resort Hotel,1,38,2016,April,16,11,1,4,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,77.0,0,0
City Hotel,1,6,2016,September,37,9,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,154.0,0,1
City Hotel,0,107,2016,August,34,17,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,81.25,0,0
Resort Hotel,0,93,2017,April,16,22,2,4,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,40.0,,0,Contract,51.2,0,0
Resort Hotel,0,31,2017,April,16,20,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,54.29,0,0
City Hotel,0,4,2016,March,13,26,2,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,176.0,0,2
Resort Hotel,0,138,2016,October,44,26,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,68.0,0,4
Resort Hotel,0,236,2016,May,20,12,0,3,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Transient-Party,48.0,0,0
City Hotel,0,0,2016,August,34,16,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient,91.59,0,0
City Hotel,0,180,2016,August,35,23,0,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,137.7,0,0
City Hotel,1,265,2016,November,48,20,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.3,0,2
Resort Hotel,0,237,2016,May,21,19,2,8,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,58.95,0,0
City Hotel,0,118,2016,June,24,6,1,1,1,0.0,0,BB,Offline TA/TO,Corporate,0,0,0,A,A,1,No Deposit,191.0,,0,Transient-Party,110.0,0,0
City Hotel,1,158,2016,October,45,30,2,2,0,2.0,0,BB,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,83.5,0,2
Resort Hotel,0,125,2017,April,14,3,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,42.95,0,1
Resort Hotel,0,6,2017,January,5,30,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,35.11,0,1
Resort Hotel,0,0,2016,September,38,13,0,1,1,0.0,0,BB,Groups,Direct,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,60.0,0,0
City Hotel,0,145,2016,August,33,11,0,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,186.3,0,1
City Hotel,1,94,2016,May,21,20,1,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,174.6,0,0
Resort Hotel,0,9,2016,October,43,21,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,,0,Transient,90.0,0,2
Resort Hotel,0,177,2016,September,36,2,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,0,3
City Hotel,0,280,2017,July,29,18,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,107.1,0,4
Resort Hotel,0,167,2016,August,36,29,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Transient,123.47,0,0
Resort Hotel,0,112,2017,August,34,24,2,5,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,131.5,0,2
City Hotel,0,137,2017,August,33,18,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,195.0,0,1
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,Groups,Direct,0,0,0,A,A,0,Refundable,,223.0,0,Transient-Party,66.0,0,0
City Hotel,0,202,2017,August,32,6,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.5,1,0
Resort Hotel,0,100,2016,April,17,23,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,39.4,0,1
Resort Hotel,1,310,2017,May,20,17,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,0,0
Resort Hotel,0,203,2017,May,21,25,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,0,Transient,119.35,0,1
Resort Hotel,0,360,2016,October,41,8,4,6,2,0.0,0,BB,Groups,Corporate,0,0,0,E,E,2,No Deposit,,223.0,0,Transient-Party,91.8,0,0
Resort Hotel,0,196,2017,May,20,15,4,10,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,50.85,0,0
Resort Hotel,1,330,2017,June,25,19,3,8,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,74.25,0,0
Resort Hotel,0,21,2016,July,30,17,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,204.0,0,0
Resort Hotel,0,112,2017,March,11,15,0,3,1,0.0,0,BB,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,477.0,0,Transient-Party,40.0,0,0
Resort Hotel,1,259,2015,September,38,17,0,3,1,0.0,0,BB,Groups,Corporate,0,1,0,A,A,0,Non Refund,,223.0,0,Transient,33.3,0,0
City Hotel,1,115,2017,June,25,23,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0
Resort Hotel,0,16,2017,April,18,30,2,1,2,0.0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,111.78,0,3
Resort Hotel,0,10,2015,August,35,27,2,5,2,1.0,0,BB,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,155.86,0,2
Resort Hotel,0,145,2017,February,9,26,4,7,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,36.72,0,0
City Hotel,0,188,2016,September,36,1,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,9.0,,0,Transient,116.1,0,1
City Hotel,0,77,2016,October,44,25,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,104.4,0,2
Resort Hotel,0,11,2016,December,53,29,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,D,I,0,No Deposit,240.0,,0,Transient,83.5,0,1
City Hotel,0,277,2017,July,28,13,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,120.6,0,1
City Hotel,0,80,2017,July,28,15,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,80.1,0,0
Resort Hotel,0,252,2017,April,16,22,2,6,2,0.0,0,HB,Complementary,TA/TO,1,0,3,A,H,4,No Deposit,273.0,,0,Transient-Party,0.0,0,1
City Hotel,0,92,2015,November,48,26,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,49.07,0,1
City Hotel,0,153,2016,December,50,10,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.0,0,1
Resort Hotel,1,61,2017,April,17,27,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,122.0,0,1
City Hotel,0,6,2017,February,9,27,1,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,3
Resort Hotel,1,259,2015,September,38,17,0,3,2,0.0,0,BB,Groups,Corporate,0,1,0,A,A,0,Non Refund,,223.0,0,Transient,40.05,0,0
City Hotel,1,124,2017,April,14,8,1,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1
Resort Hotel,0,170,2017,June,26,30,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,110.0,0,1
Resort Hotel,0,12,2017,August,32,11,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,168.0,0,1
